from,to,hundredth,thousandth
1303,1529,0,0
1303,2101,13,1
1303,2102,5,0
1303,2103,4,0
1303,2104,3,0
1303,2105,2,0
1303,2106,0,0
1303,2107,7,1
1303,2108,6,1
1303,2109,5,0
1303,2110,0,0
1303,2111,1,0
1303,2112,7,1
1303,2113,4,0
1303,2114,56,6
1303,2201,16,2
1303,2202,12,1
1303,2203,5,0
1303,2204,5,0
1303,2205,97,10
1303,2206,7,1
1303,2207,3,0
1303,2208,8,1
1303,2224,9,1
1303,2301,52,5
1303,2302,79,8
1303,2303,21,2
1303,2304,17,2
1303,2305,16,2
1303,2306,15,1
1303,2307,47,5
1303,2308,17,2
1303,2309,6,1
1303,2310,12,1
1303,2311,25,2
1303,2312,70,7
1303,2327,34,3
1303,3101,1,0
1303,3201,0,0
1303,3202,0,0
1303,3203,3,0
1303,3204,1,0
1303,3205,0,0
1303,3206,2,0
1303,3207,0,0
1303,3208,0,0
1303,3209,0,0
1303,3210,1,0
1303,3211,0,0
1303,3212,3,0
1303,3213,1,0
1303,3301,1,0
1303,3302,1,0
1303,3303,2,0
1303,3304,0,0
1303,3305,0,0
1303,3306,0,0
1303,3307,0,0
1303,3308,1,0
1303,3309,0,0
1303,3310,3,0
1303,3311,1,0
1303,3401,2,0
1303,3402,5,0
1303,3403,0,0
1303,3404,0,0
1303,3405,1,0
1303,3406,0,0
1303,3407,0,0
1303,3408,0,0
1303,3410,0,0
1303,3411,0,0
1303,3412,0,0
1303,3413,2,0
1303,3415,0,0
1303,3416,0,0
1303,3417,0,0
1303,3418,0,0
1303,3501,3,0
1303,3502,1,0
1303,3503,1,0
1303,3504,0,0
1303,3505,1,0
1303,3506,1,0
1303,3507,0,0
1303,3508,0,0
1303,3509,1,0
1303,3601,2,0
1303,3602,0,0
1303,3603,2,0
1303,3604,0,0
1303,3605,0,0
1303,3606,0,0
1303,3607,1,0
1303,3608,1,0
1303,3609,0,0
1303,3610,0,0
1303,3611,0,0
1303,3701,0,0
1303,3702,3,0
1303,3703,0,0
1303,3704,0,0
1303,3705,2,0
1303,3706,2,0
1303,3707,7,1
1303,3708,5,0
1303,3709,6,1
1303,3710,3,0
1303,3711,0,0
1303,3713,0,0
1303,3714,12,1
1303,3715,1,0
1303,3716,1,0
1303,3717,8,1
1303,4101,1,0
1303,4102,0,0
1303,4103,0,0
1303,4104,2,0
1303,4105,4,0
1303,4106,0,0
1303,4107,1,0
1303,4108,0,0
1303,4109,1,0
1303,4110,0,0
1303,4111,0,0
1303,4112,0,0
1303,4113,3,0
1303,4114,6,1
1303,4115,6,1
1303,4116,6,1
1303,4117,5,0
1303,4201,2,0
1303,4202,0,0
1303,4203,1,0
1303,4205,1,0
1303,4206,4,0
1303,4207,0,0
1303,4208,1,0
1303,4209,0,0
1303,4210,0,0
1303,4211,6,1
1303,4212,0,0
1303,4213,0,0
1303,4228,0,0
1303,4290,0,0
1303,4301,0,0
1303,4302,0,0
1303,4303,0,0
1303,4304,1,0
1303,4305,2,0
1303,4306,0,0
1303,4307,0,0
1303,4308,0,0
1303,4309,0,0
1303,4310,0,0
1303,4311,0,0
1303,4312,0,0
1303,4313,0,0
1303,4331,0,0
1303,4401,0,0
1303,4402,0,0
1303,4403,1,0
1303,4404,0,0
1303,4405,0,0
1303,4406,0,0
1303,4407,0,0
1303,4408,0,0
1303,4409,0,0
1303,4412,0,0
1303,4413,0,0
1303,4414,0,0
1303,4415,0,0
1303,4416,1,0
1303,4417,0,0
1303,4418,0,0
1303,4419,0,0
1303,4420,0,0
1303,4451,0,0
1303,4452,0,0
1303,4453,0,0
1303,4501,2,0
1303,4502,2,0
1303,4503,0,0
1303,4504,2,0
1303,4505,1,0
1303,4506,0,0
1303,4507,0,0
1303,4508,0,0
1303,4509,0,0
1303,4510,2,0
1303,4511,0,0
1303,4512,0,0
1303,4513,0,0
1303,4514,1,0
1303,4601,1,0
1303,4602,0,0
1303,4690,0,0
1303,5000,10,1
1303,5101,4,0
1303,5103,2,0
1303,5104,0,0
1303,5105,0,0
1303,5106,2,0
1303,5107,1,0
1303,5108,1,0
1303,5109,1,0
1303,5110,0,0
1303,5111,1,0
1303,5113,3,0
1303,5114,0,0
1303,5115,2,0
1303,5116,0,0
1303,5117,2,0
1303,5118,1,0
1303,5119,1,0
1303,5120,0,0
1303,5132,0,0
1303,5133,1,0
1303,5134,0,0
1303,5201,2,0
1303,5202,0,0
1303,5203,0,0
1303,5204,0,0
1303,5205,0,0
1303,5206,0,0
1303,5223,0,0
1303,5226,0,0
1303,5227,0,0
1303,5301,0,0
1303,5303,0,0
1303,5304,0,0
1303,5305,0,0
1303,5306,0,0
1303,5307,0,0
1303,5308,0,0
1303,5309,0,0
1303,5323,0,0
1303,5325,0,0
1303,5326,0,0
1303,5328,0,0
1303,5329,1,0
1303,5331,0,0
1303,5333,6,1
1303,5334,0,0
1303,5401,1,0
1303,5402,0,0
1303,5403,0,0
1303,5404,0,0
1303,5405,0,0
1303,5406,0,0
1303,5425,0,0
1303,6101,3,0
1303,6102,0,0
1303,6103,1,0
1303,6104,1,0
1303,6105,2,0
1303,6106,0,0
1303,6107,6,1
1303,6108,0,0
1303,6109,0,0
1303,6110,1,0
1303,6201,4,0
1303,6202,0,0
1303,6203,0,0
1303,6204,0,0
1303,6205,1,0
1303,6206,0,0
1303,6207,0,0
1303,6208,0,0
1303,6209,0,0
1303,6210,1,0
1303,6211,0,0
1303,6212,0,0
1303,6229,0,0
1303,6230,0,0
1303,6301,0,0
1303,6302,0,0
1303,6322,0,0
1303,6323,0,0
1303,6325,0,0
1303,6326,0,0
1303,6327,0,0
1303,6328,2,0
1303,6401,0,0
1303,6402,0,0
1303,6403,0,0
1303,6404,0,0
1303,6405,0,0
1303,6501,2,0
1303,6502,0,0
1303,6504,0,0
1303,6505,0,0
1303,6523,0,0
1303,6527,0,0
1303,6528,0,0
1303,6529,0,0
1303,6530,0,0
1303,6531,0,0
1303,6532,0,0
1303,6540,0,0
1303,6542,0,0
1303,6543,0,0
1303,6590,1,0
1304,90,0,0
1304,1101,8,1
1304,1201,6,1
1304,1301,61,6
1304,1302,18,2
1304,1303,6,1
1304,1304,78265,7827
1304,1305,58,6
1304,1306,33,3
1304,1307,7,1
1304,1308,3,0
1304,1309,20,2
1304,1310,7,1
1304,1311,14,1
1304,1401,0,0
1304,1402,3,0
1304,1403,3,0
1304,1404,18,2
1304,1405,0,0
1304,1406,0,0
1304,1407,3,0
1304,1408,3,0
1304,1409,0,0
1304,1410,3,0
1304,1411,0,0
1304,1501,0,0
1304,1502,1,0
1304,1503,0,0
1304,1504,3,0
1304,1505,0,0
1304,1506,0,0
1304,1507,0,0
1304,1508,0,0
1304,1509,2,0
1304,1522,0,0
1304,1525,1,0
1304,1529,0,0
1304,2101,0,0
1304,2102,0,0
1304,2103,0,0
1304,2104,0,0
1304,2105,0,0
1304,2106,1,0
1304,2107,1,0
1304,2108,0,0
1304,2109,0,0
1304,2110,1,0
1304,2111,0,0
1304,2112,1,0
1304,2113,0,0
1304,2114,0,0
1304,2201,0,0
1304,2202,1,0
1304,2203,0,0
1304,2204,0,0
1304,2205,0,0
1304,2206,3,0
1304,2207,0,0
1304,2208,0,0
1304,2224,0,0
1304,2301,1,0
1304,2302,0,0
1304,2303,1,0
1304,2304,0,0
1304,2305,1,0
1304,2306,1,0
1304,2307,7,1
1304,2308,4,0
1304,2309,0,0
1304,2310,0,0
1304,2311,0,0
1304,2312,0,0
1304,2327,2,0
1304,3101,2,0
1304,3201,0,0
1304,3202,1,0
1304,3203,4,0
1304,3204,0,0
1304,3205,2,0
1304,3206,0,0
1304,3207,0,0
1304,3208,2,0
1304,3209,3,0
1304,3210,3,0
1304,3211,0,0
1304,3212,1,0
1304,3213,0,0
1304,3301,0,0
1304,3302,0,0
1304,3303,4,0
1304,3304,0,0
1304,3305,2,0
1304,3306,0,0
1304,3307,0,0
1304,3308,1,0
1304,3309,0,0
1304,3310,0,0
1304,3311,1,0
1304,3401,0,0
1304,3402,3,0
1304,3403,0,0
1304,3404,0,0
1304,3405,0,0
1304,3406,1,0
1304,3407,0,0
1304,3408,0,0
1304,3410,2,0
1304,3411,1,0
1304,3412,5,0
1304,3413,0,0
1304,3415,5,0
1304,3416,3,0
1304,3417,0,0
1304,3418,0,0
1304,3501,0,0
1304,3502,0,0
1304,3503,0,0
1304,3504,0,0
1304,3505,1,0
1304,3506,0,0
1304,3507,0,0
1304,3508,0,0
1304,3509,0,0
1304,3601,0,0
1304,3602,0,0
1304,3603,0,0
1304,3604,3,0
1304,3605,0,0
1304,3606,0,0
1304,3607,0,0
1304,3608,0,0
1304,3609,0,0
1304,3610,0,0
1304,3611,0,0
1304,3701,2,0
1304,3702,0,0
1304,3703,0,0
1304,3704,1,0
1304,3705,0,0
1304,3706,0,0
1304,3707,2,0
1304,3708,4,0
1304,3709,4,0
1304,3710,0,0
1304,3711,0,0
1304,3713,3,0
1304,3714,0,0
1304,3715,24,2
1304,3716,0,0
1304,3717,0,0
1304,4101,0,0
1304,4102,5,0
1304,4103,2,0
1304,4104,5,0
1304,4105,30,3
1304,4106,0,0
1304,4107,1,0
1304,4108,2,0
1304,4109,8,1
1304,4110,3,0
1304,4111,1,0
1304,4112,0,0
1304,4113,3,0
1304,4114,0,0
1304,4115,3,0
1304,4116,9,1
1304,4117,5,0
1304,4201,4,0
1304,4202,0,0
1304,4203,24,2
1304,4205,3,0
1304,4206,4,0
1304,4207,1,0
1304,4208,0,0
1304,4209,2,0
1304,4210,2,0
1304,4211,1,0
1304,4212,0,0
1304,4213,0,0
1304,4228,3,0
1304,4290,2,0
1304,4301,0,0
1304,4302,0,0
1304,4303,1,0
1304,4304,0,0
1304,4305,1,0
1304,4306,0,0
1304,4307,2,0
1304,4308,0,0
1304,4309,0,0
1304,4310,1,0
1304,4311,0,0
1304,4312,0,0
1304,4313,0,0
1304,4331,0,0
1304,4401,0,0
1304,4402,0,0
1304,4403,1,0
1304,4404,0,0
1304,4405,0,0
1304,4406,0,0
1304,4407,0,0
1304,4408,1,0
1304,4409,0,0
1304,4412,0,0
1304,4413,0,0
1304,4414,0,0
1304,4415,0,0
1304,4416,0,0
1304,4417,0,0
1304,4418,0,0
1304,4419,0,0
1304,4420,0,0
1304,4451,0,0
1304,4452,0,0
1304,4453,0,0
1304,4501,0,0
1304,4502,0,0
1304,4503,0,0
1304,4504,0,0
1304,4505,0,0
1304,4506,0,0
1304,4507,0,0
1304,4508,1,0
1304,4509,0,0
1304,4510,2,0
1304,4511,0,0
1304,4512,0,0
1304,4513,0,0
1304,4514,0,0
1304,4601,0,0
1304,4602,0,0
1304,4690,0,0
1304,5000,16,2
1304,5101,4,0
1304,5103,9,1
1304,5104,0,0
1304,5105,0,0
1304,5106,5,0
1304,5107,12,1
1304,5108,1,0
1304,5109,0,0
1304,5110,1,0
1304,5111,1,0
1304,5113,2,0
1304,5114,0,0
1304,5115,4,0
1304,5116,1,0
1304,5117,1,0
1304,5118,1,0
1304,5119,5,0
1304,5120,0,0
1304,5132,0,0
1304,5133,0,0
1304,5134,3,0
1304,5201,0,0
1304,5202,1,0
1304,5203,0,0
1304,5204,0,0
1304,5205,1,0
1304,5206,0,0
1304,5223,0,0
1304,5226,0,0
1304,5227,0,0
1304,5301,1,0
1304,5303,0,0
1304,5304,1,0
1304,5305,0,0
1304,5306,8,1
1304,5307,1,0
1304,5308,0,0
1304,5309,0,0
1304,5323,0,0
1304,5325,1,0
1304,5326,1,0
1304,5328,0,0
1304,5329,3,0
1304,5331,0,0
1304,5333,0,0
1304,5334,0,0
1304,5401,0,0
1304,5402,0,0
1304,5403,0,0
1304,5404,0,0
1304,5405,0,0
1304,5406,0,0
1304,5425,0,0
1304,6101,3,0
1304,6102,0,0
1304,6103,1,0
1304,6104,2,0
1304,6105,2,0
1304,6106,0,0
1304,6107,16,2
1304,6108,0,0
1304,6109,42,4
1304,6110,5,0
1304,6201,1,0
1304,6202,0,0
1304,6203,0,0
1304,6204,0,0
1304,6205,1,0
1304,6206,0,0
1304,6207,0,0
1304,6208,0,0
1304,6209,0,0
1304,6210,0,0
1304,6211,0,0
1304,6212,0,0
1304,6229,0,0
1304,6230,0,0
1304,6301,0,0
1304,6302,0,0
1304,6322,0,0
1304,6323,0,0
1304,6325,0,0
1304,6326,0,0
1304,6327,0,0
1304,6328,0,0
1304,6401,0,0
1304,6402,0,0
1304,6403,0,0
1304,6404,0,0
1304,6405,0,0
1304,6501,0,0
1304,6502,0,0
1304,6504,0,0
1304,6505,0,0
1304,6523,0,0
1304,6527,0,0
1304,6528,0,0
1304,6529,0,0
1304,6530,0,0
1304,6531,0,0
1304,6532,0,0
1304,6540,0,0
1304,6542,0,0
1304,6543,0,0
1304,6590,1,0
1305,90,0,0
1305,1101,8,1
1305,1201,6,1
1305,1301,57,6
1305,1302,4,0
1305,1303,5,0
1305,1304,64,6
1305,1305,62191,6219
1305,1306,20,2
1305,1307,7,1
1305,1308,5,0
1305,1309,5,0
1305,1310,3,0
1305,1311,8,1
1305,1401,3,0
1305,1402,0,0
1305,1403,0,0
1305,1404,0,0
1305,1405,0,0
1305,1406,0,0
1305,1407,5,0
1305,1408,0,0
1305,1409,0,0
1305,1410,1,0
1305,1411,0,0
1305,1501,0,0
1305,1502,1,0
1305,1503,0,0
1305,1504,0,0
1305,1505,1,0
1305,1506,0,0
1305,1507,1,0
1305,1508,0,0
1305,1509,0,0
1305,1522,0,0
1305,1525,3,0
1305,1529,0,0
1305,2101,0,0
1305,2102,0,0
1305,2103,0,0
1305,2104,1,0
1305,2105,1,0
1305,2106,0,0
1305,2107,2,0
1305,2108,0,0
1305,2109,0,0
1305,2110,0,0
1305,2111,0,0
1305,2112,0,0
1305,2113,1,0
1305,2114,0,0
1305,2201,0,0
1305,2202,1,0
1305,2203,1,0
1305,2204,2,0
1305,2205,0,0
1305,2206,0,0
1305,2207,2,0
1305,2208,0,0
1305,2224,0,0
1305,2301,4,0
1305,2302,0,0
1305,2303,0,0
1305,2304,0,0
1305,2305,0,0
1305,2306,0,0
1305,2307,0,0
1305,2308,0,0
1305,2309,0,0
1305,2310,1,0
1305,2311,0,0
1305,2312,3,0
1305,2327,0,0
1305,3101,1,0
1305,3201,1,0
1305,3202,4,0
1305,3203,2,0
1305,3204,0,0
1305,3205,0,0
1305,3206,0,0
1305,3207,0,0
1305,3208,0,0
1305,3209,1,0
1305,3210,5,0
1305,3211,0,0
1305,3212,1,0
1305,3213,2,0
1305,3301,0,0
1305,3302,1,0
1305,3303,7,1
1305,3304,0,0
1305,3305,0,0
1305,3306,2,0
1305,3307,1,0
1305,3308,0,0
1305,3309,0,0
1305,3310,0,0
1305,3311,0,0
1305,3401,1,0
1305,3402,3,0
1305,3403,0,0
1305,3404,2,0
1305,3405,0,0
1305,3406,0,0
1305,3407,0,0
1305,3408,3,0
1305,3410,0,0
1305,3411,0,0
1305,3412,4,0
1305,3413,1,0
1305,3415,0,0
1305,3416,0,0
1305,3417,0,0
1305,3418,0,0
1305,3501,0,0
1305,3502,0,0
1305,3503,0,0
1305,3504,0,0
1305,3505,0,0
1305,3506,1,0
1305,3507,0,0
1305,3508,1,0
1305,3509,0,0
1305,3601,0,0
1305,3602,1,0
1305,3603,0,0
1305,3604,0,0
1305,3605,0,0
1305,3606,0,0
1305,3607,0,0
1305,3608,0,0
1305,3609,0,0
1305,3610,0,0
1305,3611,0,0
1305,3701,0,0
1305,3702,0,0
1305,3703,2,0
1305,3704,0,0
1305,3705,0,0
1305,3706,0,0
1305,3707,0,0
1305,3708,0,0
1305,3709,0,0
1305,3710,0,0
1305,3711,1,0
1305,3713,0,0
1305,3714,15,1
1305,3715,26,3
1305,3716,0,0
1305,3717,2,0
1305,4101,1,0
1305,4102,4,0
1305,4103,0,0
1305,4104,0,0
1305,4105,6,1
1305,4106,1,0
1305,4107,1,0
1305,4108,0,0
1305,4109,1,0
1305,4110,4,0
1305,4111,0,0
1305,4112,0,0
1305,4113,4,0
1305,4114,1,0
1305,4115,6,1
1305,4116,1,0
1305,4117,5,0
1305,4201,0,0
1305,4202,0,0
1305,4203,17,2
1305,4205,1,0
1305,4206,5,0
1305,4207,0,0
1305,4208,2,0
1305,4209,0,0
1305,4210,2,0
1305,4211,0,0
1305,4212,0,0
1305,4213,1,0
1305,4228,2,0
1305,4290,3,0
1305,4301,0,0
1305,4302,1,0
1305,4303,0,0
1305,4304,0,0
1305,4305,0,0
1305,4306,0,0
1305,4307,0,0
1305,4308,0,0
1305,4309,0,0
1305,4310,0,0
1305,4311,0,0
1305,4312,0,0
1305,4313,1,0
1305,4331,0,0
1305,4401,0,0
1305,4402,0,0
1305,4403,0,0
1305,4404,0,0
1305,4405,0,0
1305,4406,0,0
1305,4407,0,0
1305,4408,1,0
1305,4409,0,0
1305,4412,0,0
1305,4413,1,0
1305,4414,0,0
1305,4415,0,0
1305,4416,0,0
1305,4417,0,0
1305,4418,0,0
1305,4419,0,0
1305,4420,0,0
1305,4451,0,0
1305,4452,0,0
1305,4453,0,0
1305,4501,0,0
1305,4502,0,0
1305,4503,0,0
1305,4504,0,0
1305,4505,0,0
1305,4506,0,0
1305,4507,0,0
1305,4508,0,0
1305,4509,0,0
1305,4510,0,0
1305,4511,0,0
1305,4512,0,0
1305,4513,0,0
1305,4514,0,0
1305,4601,0,0
1305,4602,0,0
1305,4690,0,0
1305,5000,11,1
1305,5101,2,0
1305,5103,1,0
1305,5104,0,0
1305,5105,1,0
1305,5106,2,0
1305,5107,3,0
1305,5108,1,0
1305,5109,10,1
1305,5110,0,0
1305,5111,1,0
1305,5113,0,0
1305,5114,0,0
1305,5115,7,1
1305,5116,1,0
1305,5117,3,0
1305,5118,0,0
1305,5119,3,0
1305,5120,0,0
1305,5132,0,0
1305,5133,0,0
1305,5134,0,0
1305,5201,1,0
1305,5202,0,0
1305,5203,0,0
1305,5204,0,0
1305,5205,0,0
1305,5206,2,0
1305,5223,0,0
1305,5226,0,0
1305,5227,1,0
1305,5301,1,0
1305,5303,0,0
1305,5304,0,0
1305,5305,0,0
1305,5306,4,0
1305,5307,0,0
1305,5308,0,0
1305,5309,0,0
1305,5323,0,0
1305,5325,0,0
1305,5326,0,0
1305,5328,0,0
1305,5329,0,0
1305,5331,0,0
1305,5333,0,0
1305,5334,0,0
1305,5401,0,0
1305,5402,0,0
1305,5403,0,0
1305,5404,0,0
1305,5405,0,0
1305,5406,0,0
1305,5425,0,0
1305,6101,0,0
1305,6102,0,0
1305,6103,0,0
1305,6104,0,0
1305,6105,3,0
1305,6106,1,0
1305,6107,3,0
1305,6108,0,0
1305,6109,27,3
1305,6110,0,0
1305,6201,0,0
1305,6202,0,0
1305,6203,0,0
1305,6204,0,0
1305,6205,1,0
1305,6206,0,0
1305,6207,0,0
1305,6208,1,0
1305,6209,0,0
1305,6210,0,0
1305,6211,0,0
1305,6212,0,0
1305,6229,0,0
1305,6230,0,0
1305,6301,0,0
1305,6302,0,0
1305,6322,0,0
1305,6323,0,0
1305,6325,0,0
1305,6326,0,0
1305,6327,0,0
1305,6328,0,0
1305,6401,0,0
1305,6402,0,0
1305,6403,5,0
1305,6404,0,0
1305,6405,0,0
1305,6501,1,0
1305,6502,0,0
1305,6504,0,0
1305,6505,0,0
1305,6523,0,0
1305,6527,0,0
1305,6528,0,0
1305,6529,0,0
1305,6530,0,0
1305,6531,0,0
1305,6532,0,0
1305,6540,0,0
1305,6542,0,0
1305,6543,0,0
1305,6590,0,0
1306,90,1,0
1306,1101,30,3
1306,1201,19,2
1306,1301,128,13
1306,1302,42,4
1306,1303,15,2
1306,1304,70,7
1306,1305,41,4
1306,1306,97240,9724
1306,1307,66,7
1306,1308,59,6
1306,1309,46,5
1306,1310,49,5
1306,1311,42,4
1306,1401,7,1
1306,1402,5,1
1306,1403,2,0
1306,1404,3,0
1306,1405,3,0
1306,1406,2,0
1306,1407,2,0
1306,1408,17,2
1306,1409,2,0
1306,1410,4,0
1306,1411,0,0
1306,1501,7,1
1306,1502,9,1
1306,1503,0,0
1306,1504,35,4
1306,1505,2,0
1306,1506,4,0
1306,1507,13,1
1306,1508,5,1
1306,1509,5,1
1306,1522,5,1
1306,1525,11,1
1306,1529,0,0
1306,2101,9,1
1306,2102,2,0
1306,2103,0,0
1306,2104,1,0
1306,2105,1,0
1306,2106,2,0
1306,2107,3,0
1306,2108,0,0
1306,2109,1,0
1306,2110,0,0
1306,2111,0,0
1306,2112,2,0
1306,2113,2,0
1306,2114,0,0
1306,2201,5,1
1306,2202,7,1
1306,2203,0,0
1306,2204,1,0
1306,2205,0,0
1306,2206,0,0
1306,2207,1,0
1306,2208,7,1
1306,2224,2,0
1306,2301,29,3
1306,2302,11,1
1306,2303,6,1
1306,2304,0,0
1306,2305,3,0
1306,2306,3,0
1306,2307,5,1
1306,2308,6,1
1306,2309,1,0
1306,2310,3,0
1306,2311,8,1
1306,2312,21,2
1306,2327,11,1
1306,3101,1,0
1306,3201,3,0
1306,3202,0,0
1306,3203,2,0
1306,3204,3,0
1306,3205,4,0
1306,3206,1,0
1306,3207,3,0
1306,3208,4,0
1306,3209,2,0
1306,3210,2,0
1306,3211,0,0
1306,3212,2,0
1306,3213,1,0
1306,3301,4,0
1306,3302,7,1
1306,3303,10,1
1306,3304,0,0
1306,3305,1,0
1306,3306,1,0
1306,3307,6,1
1306,3308,2,0
1306,3309,0,0
1306,3310,0,0
1306,3311,0,0
1306,3401,3,0
1306,3402,1,0
1306,3403,2,0
1306,3404,6,1
1306,3405,5,1
1306,3406,0,0
1306,3407,1,0
1306,3408,9,1
1306,3410,0,0
1306,3411,0,0
1306,3412,30,3
1306,3413,5,1
1306,3415,1,0
1306,3416,2,0
1306,3417,0,0
1306,3418,0,0
1306,3501,0,0
1306,3502,1,0
1306,3503,10,1
1306,3504,1,0
1306,3505,0,0
1306,3506,0,0
1306,3507,0,0
1306,3508,0,0
1306,3509,1,0
1306,3601,4,0
1306,3602,0,0
1306,3603,0,0
1306,3604,0,0
1306,3605,0,0
1306,3606,3,0
1306,3607,1,0
1306,3608,5,1
1306,3609,1,0
1306,3610,1,0
1306,3611,2,0
1306,3701,5,1
1306,3702,4,0
1306,3703,5,1
1306,3704,0,0
1306,3705,4,0
1306,3706,1,0
1306,3707,5,1
1306,3708,4,0
1306,3709,8,1
1306,3710,1,0
1306,3711,4,0
1306,3713,4,0
1306,3714,15,2
1306,3715,17,2
1306,3716,2,0
1306,3717,30,3
1306,4101,7,1
1306,4102,5,1
1306,4103,10,1
1306,4104,5,1
1306,4105,10,1
1306,4106,1,0
1306,4107,17,2
1306,4108,10,1
1306,4109,6,1
1306,4110,8,1
1306,4111,8,1
1306,4112,0,0
1306,4113,58,6
1306,4114,16,2
1306,4115,7,1
1306,4116,37,4
1306,4117,11,1
1306,4201,3,0
1306,4202,0,0
1306,4203,7,1
1306,4205,1,0
1306,4206,8,1
1306,4207,1,0
1306,4208,3,0
1306,4209,5,1
1306,4210,5,1
1306,4211,16,2
1306,4212,0,0
1306,4213,0,0
1306,4228,7,1
1306,4290,9,1
1306,4301,2,0
1306,4302,0,0
1306,4303,0,0
1306,4304,1,0
1306,4305,7,1
1306,4306,0,0
1306,4307,2,0
1306,4308,0,0
1306,4309,0,0
1306,4310,0,0
1306,4311,6,1
1306,4312,0,0
1306,4313,1,0
1306,4331,1,0
1306,4401,16,2
1306,4402,1,0
1306,4403,1,0
1306,4404,0,0
1306,4405,0,0
1306,4406,1,0
1306,4407,0,0
1306,4408,0,0
1306,4409,0,0
1306,4412,0,0
1306,4413,1,0
1306,4414,1,0
1306,4415,0,0
1306,4416,0,0
1306,4417,0,0
1306,4418,1,0
1306,4419,0,0
1306,4420,0,0
1306,4451,0,0
1306,4452,0,0
1306,4453,0,0
1306,4501,5,1
1306,4502,3,0
1306,4503,3,0
1306,4504,0,0
1306,4505,0,0
1306,4506,0,0
1306,4507,0,0
1306,4508,0,0
1306,4509,0,0
1306,4510,0,0
1306,4511,0,0
1306,4512,1,0
1306,4513,1,0
1306,4514,1,0
1306,4601,2,0
1306,4602,0,0
1306,4690,0,0
1306,5000,19,2
1306,5101,11,1
1306,5103,6,1
1306,5104,1,0
1306,5105,5,1
1306,5106,3,0
1306,5107,22,2
1306,5108,7,1
1306,5109,5,1
1306,5110,3,0
1306,5111,3,0
1306,5113,14,1
1306,5114,0,0
1306,5115,7,1
1306,5116,5,1
1306,5117,12,1
1306,5118,1,0
1306,5119,20,2
1306,5120,1,0
1306,5132,2,0
1306,5133,0,0
1306,5134,0,0
1306,5201,3,0
1306,5202,0,0
1306,5203,2,0
1306,5204,1,0
1306,5205,5,1
1306,5206,2,0
1306,5223,1,0
1306,5226,0,0
1306,5227,2,0
1306,5301,2,0
1306,5303,1,0
1306,5304,2,0
1306,5305,0,0
1306,5306,2,0
1306,5307,0,0
1306,5308,1,0
1306,5309,1,0
1306,5323,0,0
1306,5325,0,0
1306,5326,3,0
1306,5328,0,0
1306,5329,1,0
1306,5331,0,0
1306,5333,0,0
1306,5334,0,0
1306,5401,1,0
1306,5402,0,0
1306,5403,0,0
1306,5404,1,0
1306,5405,0,0
1306,5406,0,0
1306,5425,0,0
1306,6101,2,0
1306,6102,3,0
1306,6103,5,1
1306,6104,1,0
1306,6105,6,1
1306,6106,1,0
1306,6107,12,1
1306,6108,1,0
1306,6109,16,2
1306,6110,1,0
1306,6201,3,0
1306,6202,0,0
1306,6203,0,0
1306,6204,1,0
1306,6205,8,1
1306,6206,1,0
1306,6207,1,0
1306,6208,3,0
1306,6209,7,1
1306,6210,1,0
1306,6211,5,1
1306,6212,0,0
1306,6229,3,0
1306,6230,0,0
1306,6301,9,1
1306,6302,0,0
1306,6322,0,0
1306,6323,0,0
1306,6325,3,0
1306,6326,0,0
1306,6327,0,0
1306,6328,0,0
1306,6401,2,0
1306,6402,2,0
1306,6403,1,0
1306,6404,3,0
1306,6405,1,0
1306,6501,3,0
1306,6502,1,0
1306,6504,0,0
1306,6505,0,0
1306,6523,0,0
1306,6527,0,0
1306,6528,6,1
1306,6529,0,0
1306,6530,0,0
1306,6531,2,0
1306,6532,0,0
1306,6540,0,0
1306,6542,0,0
1306,6543,0,0
1306,6590,3,0
1307,90,0,0
1307,1101,24,2
1307,1201,7,1
1307,1301,52,5
1307,1302,32,3
1307,1303,7,1
1307,1304,13,1
1307,1305,17,2
1307,1306,59,6
1307,1307,38999,3900
1307,1308,8,1
1307,1309,14,1
1307,1310,14,1
1307,1311,10,1
1307,1401,1,0
1307,1402,41,4
1307,1403,0,0
1307,1404,0,0
1307,1405,0,0
1307,1406,2,0
1307,1407,6,1
1307,1408,9,1
1307,1409,7,1
1307,1410,4,0
1307,1411,2,0
1307,1501,16,2
1307,1502,5,0
1307,1503,0,0
1307,1504,3,0
1307,1505,0,0
1307,1506,0,0
1307,1507,4,0
1307,1508,3,0
1307,1509,48,5
1307,1522,5,0
1307,1525,52,5
1307,1529,0,0
1307,2101,3,0
1307,2102,1,0
1307,2103,2,0
1307,2104,5,0
1307,2105,0,0
1307,2106,0,0
1307,2107,1,0
1307,2108,2,0
1307,2109,0,0
1307,2110,0,0
1307,2111,0,0
1307,2112,1,0
1307,2113,0,0
1307,2114,2,0
1307,2201,0,0
1307,2202,1,0
1307,2203,0,0
1307,2204,0,0
1307,2205,0,0
1307,2206,0,0
1307,2207,0,0
1307,2208,0,0
1307,2224,0,0
1307,2301,3,0
1307,2302,1,0
1307,2303,0,0
1307,2304,0,0
1307,2305,0,0
1307,2306,0,0
1307,2307,1,0
1307,2308,2,0
1307,2309,0,0
1307,2310,2,0
1307,2311,2,0
1307,2312,1,0
1307,2327,1,0
1307,3101,0,0
1307,3201,0,0
1307,3202,0,0
1307,3203,1,0
1307,3204,0,0
